subscription_id,customer_id,offer_id,revenue
174605,33379,2,446.6
174606,47213,1,363.85
174607,1208,4,210.43
174608,37148,4,424.53
174609,1051,1,97.21
174610,19943,3,346.18
174611,12844,5,396.25
174612,13166,4,406.33
174613,32264,3,230.68
174614,20979,5,305.18
174615,24747,5,248.65
174616,15284,4,125.26
174617,39700,5,23.21
174618,39270,5,187.98
174619,26742,3,398.92
174620,18510,2,335.3
174621,5229,5,119.32
174622,9862,1,225.56
174623,27402,5,147.28
174624,49218,3,219.3
174625,31921,3,245.91
174626,41283,4,71.0
174627,21453,1,288.12
174628,13900,2,168.2
174629,45135,1,73.01
174630,21780,1,410.38
174631,48885,4,76.84
174632,21069,4,475.95
174633,12875,2,198.97
174634,28253,3,321.57
174635,20905,3,418.61
174636,26802,2,267.93
174637,14220,4,20.35
174638,25177,5,168.42
174639,34169,3,38.0
174640,40051,2,476.54
174641,32339,1,70.82
174642,37587,4,300.67
174643,25424,1,498.83
174644,29275,4,138.63
174645,43426,1,494.91
174646,43407,5,449.78
174647,34582,5,393.55
174648,31262,4,148.92
174649,37654,5,37.86
174650,19849,1,453.57
174651,35136,5,43.68
174652,26848,1,238.91
174653,49654,5,413.55
174654,1123,5,389.58
174655,44151,3,81.38
174656,10526,5,208.93
174657,20153,5,421.57
174658,32665,4,434.15
174659,25185,5,131.13
174660,11715,1,105.97
174661,10256,1,332.36
174662,46626,5,223.49
174663,26131,5,237.38
174664,38549,5,341.38
174665,12323,4,73.3
174666,27790,5,421.4
174667,29337,4,84.66
174668,31973,1,202.97
174669,29399,2,363.49
174670,41047,2,492.5
174671,22684,1,342.21
174672,1980,3,146.43
174673,3070,2,250.91
174674,21355,5,451.63
174675,15773,5,378.9
174676,11075,2,15.07
174677,40714,1,424.14
174678,20708,3,127.97
174679,1920,3,391.62
174680,34526,5,56.87
174681,10761,3,454.28
174682,97,1,259.29
174683,10710,5,305.0
174684,42518,1,360.28
174685,24747,2,157.46
174686,12707,1,36.98
174687,589,4,101.08
174688,19330,4,462.43
174689,11161,3,462.21
174690,20787,5,414.17
174691,39770,5,214.91
174692,38796,5,253.08
174693,47526,3,122.58
174694,43873,2,243.33
174695,48114,4,147.77
174696,12602,3,28.8
174697,14006,1,108.81
174698,13894,2,428.24
174699,29613,4,297.53
174700,21571,4,195.74
174701,26596,1,243.83
174702,44526,3,343.41
174703,14252,2,284.99
174704,37462,3,46.43
174705,49113,1,313.91
174706,46476,2,371.7
174707,32762,5,23.82
174708,26848,2,232.49
174709,3404,1,157.16
174710,30546,4,229.02
174711,27570,1,328.83
174712,18663,5,117.08
174713,6238,2,151.73
174714,19775,2,377.78
174715,26397,5,316.25
174716,44481,3,123.67
174717,32277,5,348.03
174718,4735,3,412.63
174719,48858,5,274.09
174720,23289,4,218.67
174721,23038,1,114.58
174722,9044,5,129.09
174723,9915,2,447.45
174724,24444,5,191.38
174725,47082,5,315.54
174726,12334,5,81.99
174727,20348,3,223.36
174728,49794,2,331.1
174729,8306,3,32.83
174730,38568,5,57.86
174731,43213,2,183.03
174732,5671,4,326.79
174733,39692,5,217.77
174734,15814,1,115.44
174735,4321,5,31.3
174736,11275,2,84.63
174737,35372,5,138.0
174738,4261,1,377.95
174739,2184,5,168.22
174740,49300,2,77.51
174741,3533,1,427.69
174742,46766,1,11.23
174743,30659,2,127.85
174744,5208,5,304.34
174745,25963,1,100.63
174746,25861,1,32.94
174747,2068,4,447.19
174748,15188,5,496.17
174749,44209,4,419.41
174750,11265,3,199.93
174751,32671,1,111.68
174752,46679,3,286.67
174753,22049,5,176.57
174754,7620,5,161.03
174755,49974,4,142.38
174756,33635,4,84.5
174757,38172,2,422.39
174758,25928,1,425.17
174759,40249,1,457.74
174760,28770,2,238.39
174761,22895,5,117.69
174762,22229,3,374.56
174763,379,1,428.46
174764,41499,5,185.07
174765,4759,1,70.56
174766,21721,1,55.54
174767,37879,5,349.71
174768,5747,5,70.28
174769,38649,3,166.3
174770,45234,5,83.79
174771,37807,3,271.83
174772,41768,1,250.84
174773,7525,3,250.7
174774,27175,2,319.02
174775,47060,1,141.95
174776,26786,1,385.38
174777,24836,3,184.05
174778,24162,1,429.45
174779,41375,2,472.94
174780,42363,5,498.07
174781,41751,3,60.73
174782,27633,3,77.21
174783,23818,2,374.42
174784,37384,3,376.81
174785,9704,2,359.9
174786,29894,4,345.44
174787,47605,4,161.1
174788,886,4,330.46
174789,8970,1,288.92
174790,28991,5,249.26
174791,12110,2,291.04
174792,3062,5,337.57
174793,47380,2,433.87
174794,27456,2,54.69
174795,13535,3,253.35
174796,7733,3,376.07
174797,29416,5,246.55
174798,25715,1,266.77
174799,44735,3,436.63
174800,38194,5,12.95
174801,2102,2,122.11
174802,45696,1,267.95
174803,21329,3,277.86
174804,37087,1,257.36
174805,45264,1,100.26
174806,10883,5,172.54
174807,26080,2,342.09
174808,798,1,141.48
174809,2925,3,417.45
174810,33353,5,173.36
174811,22891,3,219.48
174812,32638,1,360.51
174813,38255,2,114.58
174814,37168,2,51.28
174815,43817,1,285.38
174816,10300,2,361.28
174817,27193,4,41.25
174818,8599,1,340.44
174819,7689,2,341.05
174820,3183,2,255.97
174821,17766,4,103.9
174822,8248,3,387.51
174823,38960,3,262.58
174824,35197,3,167.15
174825,18937,1,441.53
174826,40618,1,200.51
174827,7214,5,117.57
174828,1147,5,172.71
174829,20096,5,460.31
174830,15483,5,111.67
174831,19657,4,390.51
174832,481,4,225.69
174833,17749,2,463.39
174834,41865,5,91.79
174835,23297,1,428.56
174836,35829,2,175.25
174837,10875,1,437.58
174838,37773,1,346.1
174839,28460,2,287.7
174840,38997,2,421.97
174841,22325,1,47.09
174842,3445,4,203.63
174843,37421,2,443.28
174844,38777,3,329.53
174845,12758,4,292.11
174846,6000,1,196.98
174847,28352,4,80.11
174848,44802,5,143.18
174849,44155,5,177.58
174850,25386,3,420.11
174851,33858,2,110.94
174852,30807,3,80.6
174853,23585,3,318.97
174854,17662,1,170.29
174855,45437,1,402.17
174856,49880,5,33.0
174857,9262,4,287.8
174858,5357,4,490.46
174859,46520,3,81.46
174860,26121,2,58.25
174861,2432,1,27.54
174862,36849,4,275.72
174863,47535,4,186.22
174864,23410,3,408.31
174865,16905,3,319.45
174866,7940,2,94.52
174867,24963,3,472.32
174868,24987,2,496.74
174869,11219,5,430.14
174870,29521,4,365.4
174871,36711,2,252.83
174872,17732,1,150.15
174873,2605,5,368.24
174874,906,1,375.78
174875,26423,3,275.77
174876,29779,5,436.56
174877,2444,4,319.37
174878,30348,5,342.09
174879,6668,5,126.48
174880,14078,2,110.19
174881,18037,4,65.27
174882,42507,4,425.47
174883,172,1,370.87
174884,23288,1,466.92
174885,27203,2,73.68
174886,41193,5,394.5
174887,34368,3,146.57
174888,13267,3,283.96
174889,28015,2,324.85
174890,7620,1,280.03
174891,28159,3,348.23
174892,49209,1,428.71
174893,33405,2,106.1
174894,31294,3,426.05
174895,877,2,448.96
174896,22668,3,439.8
174897,1871,5,88.38
174898,26616,4,123.1
174899,33345,2,208.7
174900,37993,2,238.45
174901,38007,2,430.93
174902,18208,5,178.92
174903,2844,4,330.37
174904,18172,4,432.83
174905,1666,5,344.06
174906,35350,5,313.17
174907,473,5,175.14
174908,49293,5,395.23
174909,10718,5,73.14
174910,40773,1,144.97
174911,40561,4,370.02
174912,23726,4,489.47
174913,20392,5,485.52
174914,23925,5,245.69
174915,4659,4,126.97
174916,45267,4,499.7
174917,40295,2,298.6
174918,2676,4,259.56
174919,23380,4,271.19
174920,23247,3,346.44
174921,33485,2,169.46
174922,7678,1,263.39
174923,32338,4,300.66
174924,28297,4,52.27
174925,16237,4,327.22
174926,25548,1,480.37
174927,43500,4,257.27
174928,6493,5,182.6
174929,24258,5,114.81
174930,1818,1,392.49
174931,25996,3,399.95
174932,18579,4,496.1
174933,9679,4,17.92
174934,34557,3,217.35
174935,32737,2,484.36
174936,42522,5,41.09
174937,3105,2,253.27
174938,42139,1,453.1
174939,11839,4,362.8
174940,35630,5,465.02
174941,29819,5,94.03
174942,46718,3,202.14
174943,31962,3,74.44
174944,7756,5,100.25
174945,4472,3,110.98
174946,43813,5,93.73
174947,33937,5,21.61
174948,23234,1,473.3
174949,22841,1,447.41
174950,30766,3,231.2
174951,1857,3,96.56
174952,38376,5,165.55
174953,38663,5,149.53
174954,14763,5,433.78
174955,12320,2,152.84
174956,22214,4,67.98
174957,14,1,432.4
174958,18678,2,253.34
174959,17925,4,303.83
174960,35952,4,60.85
174961,40875,1,178.71
174962,9251,2,479.52
174963,8664,2,226.44
174964,15949,1,277.02
174965,33145,4,309.74
174966,48466,2,194.82
174967,48937,1,57.27
174968,43885,1,318.52
174969,39416,2,138.17
174970,25498,3,193.56
174971,44256,5,415.22
174972,49343,2,426.4
174973,22543,2,19.02
174974,4331,3,467.55
174975,48077,4,324.18
174976,2921,4,468.18
174977,13826,4,208.84
174978,8936,3,300.93
174979,42817,5,32.63
174980,14299,1,206.97
174981,44334,5,145.25
174982,21569,3,175.29
174983,39309,1,290.03
174984,9535,1,147.64
174985,34905,3,260.02
174986,36559,2,187.12
174987,48500,5,250.92
174988,20203,5,350.61
174989,38626,1,464.84
174990,48345,3,166.85
174991,5539,4,319.73
174992,4040,3,100.69
174993,43276,3,130.92
174994,49470,5,465.58
174995,3119,4,234.47
174996,13787,4,33.8
174997,10559,5,486.4
174998,15107,4,264.27
174999,49214,5,157.76
175000,2831,3,187.43
175001,48530,4,471.62
175002,14259,3,48.88
175003,36258,1,262.79
175004,45959,4,113.22
175005,36814,4,175.02
175006,36497,4,344.11
175007,20822,2,213.23
175008,4663,4,333.55
175009,6622,2,33.01
175010,10486,5,380.64
175011,29563,1,489.3
175012,5730,1,485.3
175013,41799,2,288.69
175014,43496,4,262.97
175015,936,4,428.07
175016,16872,3,467.93
175017,17141,5,167.18
175018,18871,3,491.0
175019,46733,5,484.37
175020,30174,5,43.21
175021,25802,4,159.4
175022,49248,2,258.63
175023,2707,5,63.26
175024,32119,2,279.07
175025,1167,4,352.84
175026,13509,1,29.19
175027,27433,5,10.28
175028,28505,4,203.95
175029,47951,4,472.62
175030,24478,1,216.17
175031,24204,2,394.97
175032,32522,2,137.99
175033,46362,4,101.34
175034,23414,5,427.73
175035,21533,5,318.99
175036,15746,4,27.18
175037,8538,5,328.6
175038,20723,5,355.33
175039,22038,2,29.46
175040,3413,1,209.4
175041,17710,2,154.03
175042,6704,1,245.03
175043,30984,1,184.08
175044,19871,1,74.2
175045,21772,3,101.13
175046,2585,5,426.38
175047,23471,5,59.66
175048,41266,5,323.87
175049,47763,1,413.54
175050,4295,1,275.75
175051,10575,1,50.91
175052,10757,1,226.03
175053,11584,3,369.17
175054,8998,2,53.51
175055,19460,4,331.29
175056,12517,2,473.11
175057,26689,1,11.33
175058,31163,4,321.36
175059,5313,2,490.78
175060,42442,5,86.32
175061,45104,5,390.29
175062,48352,5,321.3
175063,42152,3,381.29
175064,48944,1,145.21
175065,30120,3,171.36
175066,41315,5,131.07
175067,32169,1,85.69
175068,30002,4,207.5
175069,25270,2,283.08
175070,30592,5,113.08
175071,24349,1,334.71
175072,28643,2,448.86
175073,23438,4,30.19
175074,18971,4,155.9
175075,2096,1,348.66
175076,46194,5,326.26
175077,13409,3,60.7
175078,34997,4,236.94
175079,25232,4,105.68
175080,48662,4,358.78
175081,13626,3,87.93
175082,38869,5,391.62
175083,2426,5,21.38
175084,25894,1,21.22
175085,42322,3,348.09
175086,33627,2,486.8
175087,30572,1,467.73
175088,263,3,210.04
175089,40601,2,432.57
175090,33472,4,298.88
175091,30206,2,315.73
175092,14216,4,182.98
175093,18634,2,121.76
175094,42600,4,238.77
175095,49048,3,487.91
175096,37948,2,325.18
175097,27236,3,497.46
175098,4199,5,52.4
175099,37640,5,246.5
175100,7078,5,403.11
175101,17041,1,51.56
175102,11596,1,475.23
175103,22818,4,58.9
175104,28041,3,292.11
175105,48262,2,484.88
175106,12064,4,58.65
175107,36171,3,483.91
175108,13482,3,216.69
175109,12181,4,473.45
175110,36369,4,446.84
175111,44718,4,216.77
175112,17019,4,210.21
175113,25259,4,354.75
175114,25382,3,371.59
175115,4478,2,77.3
175116,11278,1,360.85
175117,31105,5,129.8
175118,12894,1,140.98
175119,31830,5,36.76
175120,31344,5,306.11
175121,43760,3,170.06
175122,7761,1,388.4
175123,5005,4,329.19
175124,41257,1,139.3
175125,44260,3,294.75
175126,31673,5,423.24
175127,41287,5,66.67
175128,20281,2,75.77
175129,8420,3,246.72
175130,43722,1,307.56
175131,49641,2,442.88
175132,31852,4,117.51
175133,43011,2,420.37
175134,20545,5,383.67
175135,939,3,468.33
175136,20972,4,72.52
175137,47806,1,354.42
175138,48482,1,308.36
175139,16238,5,273.75
175140,1116,4,182.3
175141,29874,3,230.97
175142,23282,4,121.67
175143,48858,5,466.02
175144,7371,5,494.25
175145,32774,2,377.22
175146,33339,5,437.94
175147,20144,4,447.07
175148,20882,3,36.25
175149,43211,5,473.25
175150,42614,4,59.43
175151,38668,2,433.88
175152,31541,4,127.51
175153,22761,1,429.35
175154,10537,1,219.78
175155,7977,3,136.78
175156,7472,1,349.68
175157,49072,5,366.61
175158,1654,1,364.42
175159,28831,4,245.09
175160,37569,4,72.41
175161,46233,2,172.8
175162,5691,1,180.53
175163,1665,1,452.0
175164,7906,5,407.03
175165,1477,4,483.98
175166,32057,2,306.46
175167,27596,5,299.38
175168,21477,4,475.76
175169,24935,1,97.41
175170,19804,5,22.63
175171,18578,1,405.25
175172,44157,5,343.33
175173,3471,1,371.16
175174,5845,3,284.64
175175,13571,2,205.19
175176,11036,1,288.0
175177,48166,5,459.07
175178,39895,1,476.07
175179,35167,1,202.0
175180,28991,5,76.03
175181,31871,2,467.38
175182,43413,2,68.03
175183,2699,5,307.0
175184,14646,3,254.62
175185,32007,5,157.44
175186,9908,3,86.98
175187,1673,4,208.56
175188,36611,2,218.96
175189,34114,1,183.7
175190,18597,5,439.76
175191,339,3,382.8
175192,48968,1,86.4
175193,46456,3,119.46
175194,7907,3,187.37
175195,1008,4,101.64
175196,23317,4,341.22
175197,29700,5,458.2
175198,42060,2,333.96
175199,22483,1,452.08
175200,32515,1,81.29
175201,4728,2,116.02
175202,9860,1,45.03
175203,5329,2,183.01
175204,24034,4,241.48
175205,3210,5,17.14
175206,19754,4,322.3
175207,12320,4,103.23
175208,12631,3,229.41
175209,19801,2,87.05
175210,32110,1,400.48
175211,18667,5,187.37
175212,18305,3,317.4
175213,24968,1,310.14
175214,30929,3,62.05
175215,19991,3,42.2
175216,47270,2,55.04
175217,26196,1,376.18
175218,42102,3,336.61
175219,19120,2,120.37
175220,46994,2,193.13
175221,47339,2,269.15
175222,30992,2,279.92
175223,9406,5,338.38
175224,12308,3,435.61
175225,6028,5,291.05
175226,4239,1,347.77
175227,36782,1,191.21
175228,4121,1,459.49
175229,7414,4,343.52
175230,9513,4,234.43
175231,33677,4,337.4
175232,8741,5,346.15
175233,38999,3,156.49
175234,16063,2,123.87
175235,16767,5,447.89
175236,16933,5,353.87
175237,10779,3,16.13
175238,12900,1,296.3
175239,9635,3,108.68
175240,8953,1,434.23
175241,16207,4,358.13
175242,19894,3,187.45
175243,43061,1,441.39
175244,5205,5,293.46
175245,25731,3,262.67
175246,31886,4,464.16
175247,22342,2,76.71
175248,7571,3,424.08
175249,4154,2,380.58
175250,37060,1,261.25
175251,45697,1,488.76
175252,30378,2,83.6
175253,46315,5,374.64
175254,29445,2,270.81
175255,14581,3,364.68
175256,15422,3,194.92
175257,16061,3,69.18
175258,38454,5,32.07
175259,15887,4,86.93
175260,21665,1,90.78
175261,30715,4,150.64
175262,13601,4,314.08
175263,40281,4,117.57
175264,6319,1,353.66
175265,43615,3,340.95
175266,15936,5,44.98
175267,8209,1,281.79
175268,34780,5,206.16
175269,3436,5,477.29
175270,3661,2,444.24
175271,698,1,480.14
175272,43139,2,317.11
175273,34436,2,93.38
175274,23261,3,172.0
175275,37887,2,393.19
175276,43055,1,375.3
175277,10226,3,158.84
175278,7828,2,437.97
175279,37189,2,312.0
175280,32831,4,217.38
175281,24685,1,125.6
175282,18288,3,85.51
175283,35032,2,213.2
175284,24828,3,420.79
175285,38401,2,139.99
175286,3690,3,238.81
175287,40910,5,363.49
175288,39242,4,444.39
175289,35922,1,217.95
175290,19028,3,166.5
175291,12401,2,226.74
175292,35390,2,115.54
175293,31750,3,129.83
175294,7706,3,239.23
175295,31462,3,422.39
175296,35378,1,333.3
175297,19700,4,127.15
175298,787,1,363.18
175299,27195,4,173.29
175300,34900,2,162.11
175301,14436,2,130.78
175302,21463,3,359.32
175303,33662,1,390.1
175304,10495,4,233.16
175305,41012,3,61.62
175306,28487,5,416.11
175307,40755,1,315.32
175308,7300,4,467.95
175309,31240,2,65.93
175310,45015,3,18.17
175311,15939,4,352.47
175312,5977,2,245.62
175313,164,1,311.65
175314,33105,5,411.4
175315,31365,1,304.71
175316,15370,3,42.35
175317,38031,3,118.64
175318,2825,2,379.97
175319,18797,1,64.52
175320,35785,5,10.94
175321,6651,4,495.21
175322,8153,1,426.09
175323,45693,3,138.74
175324,20575,2,412.85
175325,13679,2,319.62
175326,36791,4,142.23
175327,42935,4,81.91
175328,34653,1,178.8
175329,2697,5,317.73
175330,38398,1,66.29
175331,4098,5,130.62
175332,4597,1,218.22
175333,44882,5,177.98
175334,22408,5,384.25
175335,30272,5,24.78
175336,10885,1,368.61
175337,44408,5,370.6
175338,5656,2,44.13
175339,8698,5,396.16
175340,866,1,246.56
175341,18896,4,231.03
175342,7505,3,60.78
175343,2214,2,50.53
175344,13878,4,293.49
175345,40982,4,108.16
175346,27921,3,136.14
175347,9743,4,418.52
175348,34087,5,354.92
175349,27748,2,141.03
175350,40352,4,280.72
175351,8337,3,282.6
175352,20791,2,263.31
175353,21228,5,230.68
175354,48563,3,264.92
175355,35253,5,356.9
175356,9680,5,354.84
175357,48209,5,68.7
175358,6565,2,416.02
175359,37209,2,89.84
175360,46718,4,403.7
175361,33952,3,53.91
175362,45655,3,282.35
175363,32908,2,432.93
175364,5571,5,14.45
175365,21140,3,317.95
175366,46977,5,367.56
175367,48187,5,160.7
175368,23937,1,158.15
175369,1365,4,362.0
175370,46880,5,378.03
175371,35729,1,233.03
175372,27480,2,476.87
175373,21514,1,219.2
175374,12304,5,85.62
175375,7041,3,122.14
175376,47378,2,446.76
175377,13964,4,277.02
175378,25515,2,240.77
175379,23637,2,445.76
175380,15714,2,355.84
175381,13019,2,26.12
175382,20517,4,91.4
175383,26380,3,465.32
175384,1356,3,477.61
175385,46063,1,422.39
175386,41131,3,318.3
175387,6762,3,230.51
175388,20275,4,41.11
175389,18836,1,471.83
175390,15874,1,454.8
175391,8571,1,336.36
175392,12655,4,26.2
175393,42143,3,49.57
175394,28002,3,98.58
175395,48164,4,67.76
175396,7422,3,256.17
175397,49568,1,331.19
175398,28651,4,72.48
175399,32911,1,446.54
175400,38725,4,429.55
175401,18353,5,139.79
175402,21613,3,228.38
175403,2125,4,61.27
175404,22055,2,74.98
175405,44786,1,371.44
175406,44196,3,116.54
175407,18853,5,272.64
175408,39171,5,497.71
175409,25596,3,327.46
175410,15612,2,411.41
175411,42236,3,341.82
175412,48712,5,474.57
175413,49902,3,45.81
175414,16406,5,459.09
175415,13405,2,92.14
175416,46494,2,236.96
175417,262,4,297.67
175418,13219,3,229.69
175419,30048,1,278.26
175420,36004,3,126.71
175421,26263,3,464.98
175422,10742,5,339.45
175423,23898,4,297.33
175424,42323,2,302.82
175425,21048,5,185.76
175426,19276,3,470.32
175427,37005,4,28.17
175428,1485,5,127.14
175429,47853,4,302.82
175430,11850,2,304.46
175431,38536,3,331.56
175432,3296,4,374.53
175433,42509,5,93.27
175434,24561,4,205.57
175435,43047,2,191.33
175436,39361,5,285.86
175437,43241,3,151.01
175438,6361,2,444.49
175439,11133,2,37.66
175440,39842,1,63.65
175441,23156,5,312.04
175442,47921,5,492.91
175443,14585,1,266.68
175444,36223,5,92.48
175445,48175,3,108.09
175446,16044,4,316.11
175447,36846,1,314.83
175448,20512,3,17.4
175449,8470,2,349.01
175450,39191,5,322.9
175451,42320,1,297.42
175452,45114,5,134.55
175453,44437,2,110.31
175454,29802,5,466.15
175455,27148,1,342.83
175456,12825,2,265.18
175457,28452,4,280.44
175458,22653,2,94.78
175459,31583,2,108.09
175460,48882,1,140.72
175461,22337,1,366.94
175462,35203,2,187.11
175463,3222,5,468.89
175464,17307,4,322.14
175465,40235,5,224.79
175466,8046,2,33.4
175467,21636,4,21.89
175468,38083,2,416.79
175469,6880,4,94.68
175470,44228,4,416.03
175471,47655,3,352.57
175472,30334,3,342.54
175473,21908,1,487.7
175474,38405,5,207.15
175475,9404,4,447.77
175476,39865,3,17.33
175477,26119,2,413.98
175478,17476,2,485.69
175479,32491,3,428.76
175480,4729,5,185.44
175481,21026,4,230.05
175482,17575,4,374.66
175483,1251,1,64.74
175484,8469,2,26.48
175485,731,1,216.23
175486,43232,2,264.09
175487,7913,4,125.89
175488,47138,3,362.15
175489,8045,2,373.19
175490,40513,2,373.8
175491,18740,1,218.96
175492,26572,5,36.8
175493,41164,1,185.41
175494,27444,3,54.99
175495,26960,3,25.04
175496,7704,5,456.36
175497,23515,2,487.05
175498,44286,2,483.8
175499,21100,1,140.52
175500,24455,5,272.01
175501,29179,3,482.89
175502,27824,5,137.67
175503,17352,2,53.97
175504,11218,2,453.16
175505,49933,5,421.43
175506,22431,4,178.79
175507,34328,4,484.42
175508,28278,2,259.01
175509,22423,4,186.66
175510,3281,3,228.61
175511,39558,5,56.8
175512,30944,4,203.16
175513,37702,4,98.04
175514,4756,5,305.83
175515,16773,2,351.05
175516,24172,1,94.91
175517,48126,1,488.14
175518,43528,3,40.52
175519,40856,2,82.79
175520,27823,1,388.28
175521,24597,4,417.47
175522,23574,2,347.96
175523,6533,4,305.37
175524,31070,4,410.06
175525,37029,5,498.9
175526,12747,4,227.66
175527,19985,1,168.84
175528,38129,2,343.95
175529,23022,4,118.83
175530,26534,4,152.97
175531,26614,5,419.08
175532,39900,1,87.04
175533,23787,2,312.92
175534,12248,3,468.43
175535,37689,3,432.86
175536,489,4,480.87
175537,3682,3,284.75
175538,21974,3,429.91
175539,38263,2,333.93
175540,7749,4,235.58
175541,18649,4,376.94
175542,29633,4,122.96
175543,24689,5,134.9
175544,38663,1,267.97
175545,45814,3,30.15
175546,28478,5,243.24
175547,9640,1,67.63
175548,12645,3,490.31
175549,42067,3,252.5
175550,37586,4,155.73
175551,34302,4,18.52
175552,31085,5,488.69
175553,28087,4,152.14
175554,49003,1,124.32
175555,40027,4,186.11
175556,9851,3,245.17
175557,5981,4,256.89
175558,12287,5,358.25
175559,26266,5,270.4
175560,13469,1,102.64
175561,24529,3,73.22
175562,16813,5,30.2
175563,43164,5,75.56
175564,2732,4,243.93
175565,18909,5,428.21
175566,23176,5,424.14
175567,12532,1,126.48
175568,16280,3,127.15
175569,23504,1,28.35
175570,24350,5,136.63
175571,37320,4,390.96
175572,35687,2,47.57
175573,17216,5,343.08
175574,438,1,199.9
175575,7678,4,238.04
175576,625,5,211.13
175577,33985,2,188.92
175578,23914,2,282.5
175579,6825,3,350.37
175580,26123,1,289.42
175581,48434,3,304.66
175582,26770,1,33.78
175583,16890,4,409.78
175584,44110,3,46.45
175585,20163,1,450.85
175586,10607,3,75.83
175587,48082,4,372.98
175588,4543,2,157.33
175589,48153,1,473.67
175590,5377,3,350.95
175591,11596,3,232.03
175592,45168,3,456.38
175593,30050,3,434.56
175594,2409,2,258.21
175595,9345,5,191.96
175596,39432,2,288.21
175597,4678,4,149.74
175598,42446,5,132.22
175599,47264,4,80.77
175600,33353,1,140.37
175601,18627,3,238.18
175602,41186,3,173.57
175603,26670,5,311.46
175604,25240,2,148.15
175605,23905,2,232.66
175606,19114,5,32.68
175607,19761,5,336.6
175608,18790,3,186.67
175609,3662,4,62.37
175610,31031,4,227.38
175611,43560,2,442.94
175612,23642,2,174.69
175613,5955,4,72.51
175614,38214,5,151.58
175615,33560,2,70.7
175616,589,3,394.67
175617,12250,1,140.6
175618,30265,1,407.4
175619,36225,3,243.63
175620,30963,3,345.69
175621,4795,1,80.8
175622,5838,3,415.56
175623,2144,4,77.22
175624,6955,4,177.72
175625,31417,1,211.38
175626,4765,4,436.33
175627,43335,1,121.81
175628,6461,2,23.09
175629,1135,5,108.86
175630,24517,2,346.83
175631,5122,5,185.75
175632,36097,2,277.27
175633,16432,5,71.17
175634,39939,3,307.11
175635,5578,1,39.45
175636,5639,5,259.1
175637,30080,2,64.77
175638,108,4,297.8
175639,9298,1,27.5
175640,44506,4,132.04
175641,6653,3,311.79
175642,3049,2,91.09
175643,27044,5,146.41
175644,3782,3,77.97
175645,45159,4,141.87
175646,36582,4,97.31
175647,17746,3,287.42
175648,14878,2,396.1
175649,24522,5,261.18
175650,33132,1,157.39
175651,18598,4,383.04
175652,32486,5,386.61
175653,7037,4,313.07
175654,214,2,413.03
175655,41041,1,400.41
175656,20113,2,180.5
175657,19935,5,466.98
175658,33834,4,353.55
175659,6005,1,45.63
175660,17418,2,306.59
175661,32132,3,240.62
175662,29666,5,366.39
175663,39102,4,157.3
175664,41430,3,178.82
175665,39929,3,193.86
175666,28141,5,17.13
175667,10146,4,163.61
175668,3254,3,488.98
175669,43365,5,329.01
175670,48629,3,308.67
175671,14793,4,240.72
175672,18503,5,251.66
175673,48197,3,68.55
175674,32426,4,312.18
175675,10601,4,495.53
175676,42813,5,479.22
175677,9610,2,375.8
175678,6514,1,371.69
175679,13783,2,175.42
175680,43439,3,329.9
175681,22474,2,290.98
175682,39044,4,434.51
175683,10681,4,178.19
175684,27424,5,304.49
175685,14814,1,339.6
175686,42240,2,109.18
175687,21841,4,475.75
175688,24073,2,183.38
175689,19493,5,290.49
175690,12198,4,351.16
175691,12015,5,460.94
175692,35428,5,212.5
175693,30777,4,15.0
175694,38033,1,17.9
175695,45876,2,260.87
175696,38017,4,236.56
175697,19176,1,175.64
175698,16597,2,472.51
175699,26489,3,239.37
175700,14415,2,406.18
175701,43778,5,212.09
175702,38862,5,176.0
175703,46662,2,13.41
175704,28007,1,175.75
175705,4017,2,247.5
175706,9358,2,385.19
175707,48619,3,60.95
175708,8042,5,193.91
175709,4504,5,158.0
175710,39588,3,447.01
175711,3268,5,342.61
175712,5322,4,487.87
175713,18087,5,323.25
175714,37416,3,473.9
175715,48597,2,368.51
175716,32588,1,353.7
175717,49732,4,372.63
175718,43192,5,480.45
175719,767,3,184.57
175720,29228,4,385.22
175721,3988,3,438.89
175722,36127,5,348.72
175723,6893,5,305.61
175724,12146,1,161.35
175725,30532,1,208.09
175726,22022,2,403.33
175727,2773,5,131.86
175728,42461,2,325.92
175729,22659,5,472.36
175730,44598,1,399.07
175731,20752,3,246.89
175732,39657,2,495.64
175733,29224,1,224.37
175734,42113,1,20.27
175735,28634,2,152.01
175736,48268,1,498.58
175737,8989,5,104.47
175738,28121,5,451.04
175739,4307,4,20.17
175740,4576,1,177.87
175741,40768,3,153.0
175742,16251,4,476.45
175743,17789,5,391.4
175744,11349,5,116.46
175745,20419,5,154.49
175746,17187,2,60.0
175747,6354,4,246.69
175748,33696,5,122.74
175749,25348,4,200.55
175750,25401,5,280.8
175751,30797,2,150.26
175752,10675,4,285.08
175753,24393,3,338.38
175754,39448,2,476.18
175755,2417,1,328.56
175756,23130,1,303.79
175757,1637,4,195.68
175758,38352,4,399.71
175759,4531,2,182.2
175760,39781,1,472.1
175761,49919,4,391.77
175762,16642,1,446.94
175763,18604,3,177.88
175764,36112,2,369.46
175765,34971,2,201.48
175766,42449,4,319.95
175767,26954,5,399.78
175768,25438,4,107.32
175769,24636,1,251.53
175770,4880,2,487.72
175771,11752,4,170.6
