record_id,campaign_id,impressions,conversions
77924,1,9695,379
77925,3,1211,1190
77926,4,5003,1740
77927,3,9795,1267
77928,3,5136,1578
77929,1,2602,953
77930,3,7363,1209
77931,3,2173,610
77932,4,4780,1722
77933,1,851,1510
77934,1,9319,1981
77935,3,2635,425
77936,4,6796,734
77937,4,7330,291
77938,2,8323,999
77939,2,5344,869
77940,1,9353,216
77941,4,5683,998
77942,2,8462,856
77943,1,8426,1699
77944,3,6193,665
77945,4,7221,1125
77946,3,2920,963
77947,1,5762,1012
77948,1,4521,1639
77949,2,203,231
77950,3,3899,11
77951,1,2105,1867
77952,4,3116,1657
77953,1,5179,270
77954,3,3242,343
77955,3,5317,1801
77956,3,2554,564
77957,2,9124,189
77958,3,4128,1417
77959,4,9066,202
77960,3,431,1785
77961,3,409,381
77962,3,9260,405
77963,3,2512,358
77964,2,2925,1127
77965,2,4530,199
77966,1,1149,1905
77967,2,5189,354
77968,2,7583,699
77969,4,4787,1131
77970,4,173,1298
77971,4,5968,1411
77972,4,905,323
77973,3,1832,452
77974,4,1099,1765
77975,2,1946,597
77976,4,1838,1582
77977,4,9142,859
77978,1,6512,75
77979,2,3734,1496
77980,1,192,1294
77981,2,6333,1794
77982,4,6388,1911
77983,2,2316,676
77984,4,5157,1249
77985,1,537,96
77986,2,3893,1373
77987,3,7368,1091
77988,3,9461,1086
77989,4,5901,521
77990,1,9098,688
77991,4,9634,869
77992,1,1327,1579
77993,4,4268,978
77994,2,6192,1041
77995,2,5872,386
77996,2,382,1451
77997,4,9586,1001
77998,3,4669,709
77999,1,7512,768
78000,1,3305,300
78001,3,9011,1081
78002,2,3272,732
78003,2,8060,1216
78004,1,6053,1217
78005,1,848,1651
78006,2,1684,495
78007,4,554,1397
78008,3,1685,1988
78009,3,2211,1039
78010,2,6448,1682
78011,1,6193,1273
78012,3,8783,1121
78013,1,9495,824
78014,4,7043,1040
78015,3,618,1102
78016,1,2051,1139
78017,3,7786,202
78018,2,8769,1098
78019,1,813,1980
78020,3,6736,366
78021,3,618,1586
78022,4,7043,390
78023,2,3637,1970
78024,1,3585,881
78025,4,3611,1436
78026,4,5932,1866
78027,3,402,1626
78028,4,262,429
78029,3,5087,1872
78030,2,8890,1112
78031,4,9886,768
78032,4,9584,568
78033,1,6444,179
78034,4,4148,1175
78035,4,8236,790
78036,3,551,1941
78037,3,7330,944
78038,3,4823,1374
78039,4,5531,188
78040,2,6458,41
78041,1,9099,942
78042,3,1282,1667
78043,1,9374,391
78044,4,2365,1654
78045,4,9969,1569
78046,1,4454,686
78047,3,1461,1442
78048,1,2189,1078
78049,4,3261,1231
78050,4,2572,1452
78051,2,9892,799
78052,3,6261,506
78053,3,1515,1933
78054,2,6735,672
78055,2,3416,446
78056,4,8100,1895
78057,1,2058,1423
78058,1,1776,639
78059,4,9761,450
78060,4,8641,358
78061,4,725,202
78062,1,2645,1441
78063,1,4410,1585
78064,1,1597,1890
78065,1,1501,1426
78066,4,9577,1795
78067,4,8223,1649
78068,1,7833,1050
78069,3,5495,1362
78070,4,1004,1851
78071,4,1564,401
78072,3,2494,1805
78073,1,3069,1308
78074,1,5921,1555
78075,1,6884,1397
78076,3,9340,1163
78077,3,3390,474
78078,2,2281,1185
78079,2,7170,414
78080,4,5873,947
78081,1,5569,346
78082,4,6911,1439
78083,4,7351,949
78084,2,2753,1755
78085,1,6857,37
78086,3,7070,1338
78087,3,5845,897
78088,3,4721,1918
78089,1,6176,1093
78090,2,2317,281
78091,2,1956,1046
78092,4,9501,622
78093,2,5599,474
78094,1,6213,672
78095,1,1966,1721
78096,3,2036,925
78097,3,4362,1569
78098,4,1839,152
78099,4,4987,641
78100,2,8187,549
78101,1,8716,1895
78102,1,2968,1678
78103,4,1672,1232
78104,1,7338,1135
78105,1,467,211
78106,3,1430,977
78107,4,2606,1691
78108,4,4987,193
78109,1,8338,1803
78110,3,1681,1636
78111,3,7555,1162
78112,3,3865,955
78113,1,5211,1318
78114,1,7379,1423
78115,2,8892,57
78116,4,2737,1286
78117,1,8754,1383
78118,4,6756,611
78119,2,5574,1988
78120,2,966,573
78121,4,7087,818
78122,1,4541,878
78123,4,1506,1688
78124,3,2145,842
78125,3,8358,527
78126,2,2139,586
78127,1,9699,308
78128,1,661,1480
78129,4,8088,1634
78130,4,6218,977
78131,1,8897,32
78132,1,1448,1159
78133,2,7086,22
78134,3,5906,727
78135,3,5429,710
78136,2,3617,1279
78137,1,9960,1005
78138,1,5695,589
78139,1,8796,1542
78140,3,5317,1488
78141,1,6567,832
78142,2,3908,1904
78143,3,1571,1565
78144,3,7100,746
78145,1,7685,465
78146,1,4748,561
78147,4,4293,462
78148,3,9684,706
78149,2,8304,538
78150,1,4552,1411
78151,2,1160,373
78152,2,927,396
78153,2,813,690
78154,2,6516,249
78155,3,561,551
78156,4,2821,400
78157,4,4475,1975
78158,2,8077,1266
78159,3,8323,1625
78160,3,6264,1357
78161,3,1575,1787
78162,2,3436,109
78163,4,1918,317
78164,4,9955,1482
78165,2,8569,1402
78166,4,6369,69
78167,2,9497,1090
78168,1,6321,1769
78169,2,4007,1582
78170,1,8797,290
78171,1,9959,216
78172,4,4555,43
78173,4,5782,1967
78174,4,1323,1988
78175,3,4702,320
78176,1,433,1839
78177,4,3903,527
78178,3,6675,761
78179,4,2292,1229
78180,2,6921,434
78181,3,9756,882
78182,4,6129,647
78183,2,9986,1684
78184,4,3757,223
78185,2,405,759
78186,3,3259,663
78187,2,6850,1811
78188,2,1582,920
78189,3,885,1254
78190,2,5588,296
78191,2,3391,686
78192,4,8809,593
78193,1,7735,1986
78194,3,1209,1703
78195,3,7205,689
78196,4,7832,1752
78197,2,9782,132
78198,4,4931,1137
78199,3,263,1092
78200,1,4428,1754
78201,1,8253,83
78202,1,5841,1721
78203,1,1423,185
78204,4,8755,376
78205,4,8318,694
78206,3,5242,556
78207,1,8753,752
78208,3,2561,669
78209,1,7335,1390
78210,3,7078,1861
78211,2,4104,869
78212,1,2804,1607
78213,2,3720,556
78214,1,9208,1789
78215,4,1958,1820
78216,3,6897,1630
78217,4,5600,559
78218,1,1532,838
78219,1,4657,1062
78220,4,5280,1557
78221,2,4494,1003
78222,4,5800,1928
78223,1,9308,415
78224,1,8347,1040
78225,3,7403,1809
78226,3,1866,45
78227,2,3230,1172
78228,1,8534,524
78229,2,5161,1122
78230,1,8826,32
78231,4,3122,997
78232,2,4679,1717
78233,2,363,1737
78234,1,4687,851
78235,2,4476,502
78236,3,1532,858
78237,4,8343,549
78238,4,4983,624
78239,2,7412,107
78240,4,4597,1813
78241,3,1979,822
78242,2,8452,1756
78243,3,8122,1774
78244,2,6174,1907
78245,2,5811,1579
78246,3,3769,1519
78247,3,5604,1383
78248,3,5615,1764
78249,4,4267,1694
78250,2,4641,1758
78251,1,1584,1632
78252,3,7069,1152
78253,3,9966,248
78254,4,2929,1293
78255,3,1945,1128
78256,1,5573,381
78257,3,1239,1817
78258,3,1459,1229
78259,3,4134,1906
78260,3,5910,1502
78261,3,3779,1625
78262,4,249,1413
78263,4,4894,713
78264,2,1597,1308
78265,4,5980,77
78266,1,3067,1445
78267,3,808,1154
78268,1,9039,1486
78269,2,9248,131
78270,2,5415,526
78271,2,3151,1207
78272,3,9998,1630
78273,3,3307,1741
78274,3,1336,1489
78275,2,5628,1211
78276,1,8594,929
78277,4,8785,29
78278,4,8636,908
78279,3,9857,47
78280,3,2015,867
78281,4,4944,701
78282,2,7360,1386
78283,1,362,1408
78284,4,119,1848
78285,2,3982,1143
78286,2,2282,1618
78287,2,2290,806
78288,4,8720,1265
78289,4,8415,1473
78290,3,3450,1337
78291,4,5860,1695
78292,2,376,368
78293,2,5329,813
78294,2,1025,941
78295,3,9256,71
78296,2,6099,817
78297,2,1942,1324
78298,4,4955,1550
78299,4,6253,800
78300,4,796,1975
78301,4,5552,1594
78302,4,5437,1730
78303,1,9282,709
78304,3,3694,269
78305,1,3326,1418
78306,1,4635,1465
78307,4,143,1821
78308,1,7234,1696
78309,1,5501,1007
78310,4,895,1196
78311,1,8325,546
78312,4,4900,120
78313,1,1508,1815
78314,4,9706,105
78315,4,341,1048
78316,2,1965,1255
78317,2,6647,1075
78318,4,8360,455
78319,1,882,762
78320,2,5956,970
78321,1,1353,889
78322,2,8149,1408
78323,2,6721,677
78324,4,7790,1202
78325,1,2479,1971
78326,3,4113,1437
78327,4,7736,1051
78328,4,1887,1159
78329,1,3439,1030
78330,4,8835,1580
78331,4,2804,1923
78332,3,1011,1740
78333,4,5181,86
78334,4,7461,1800
78335,4,3625,314
78336,1,8654,1529
78337,2,1985,751
78338,3,3619,1033
78339,3,5222,1912
78340,3,4376,28
78341,4,4685,1856
78342,4,2115,402
78343,4,9049,506
78344,4,9479,591
78345,3,9892,137
78346,4,1037,1108
78347,1,5547,392
78348,2,3038,250
78349,2,1648,844
78350,2,4140,1380
78351,1,5663,1710
78352,4,5817,416
78353,1,361,1437
78354,2,8115,537
78355,2,2135,103
78356,4,6451,1118
78357,3,8935,700
78358,4,3257,1491
78359,4,5319,1971
78360,3,9887,129
78361,2,1383,1074
78362,2,574,1027
78363,1,9039,1072
78364,2,4051,1758
78365,4,9650,1721
78366,2,9466,216
78367,2,7266,197
78368,4,3244,1939
78369,2,5953,1441
78370,1,8308,994
78371,1,741,236
78372,2,7856,546
78373,4,7374,1572
78374,4,6202,1409
78375,2,1025,1536
78376,4,295,651
78377,3,1052,1214
78378,4,2649,61
78379,2,3576,470
78380,2,2382,715
78381,2,1954,1944
78382,4,1557,612
78383,1,9586,273
78384,4,8674,1946
78385,3,9708,1067
78386,3,6062,242
78387,1,9056,1050
78388,3,7651,482
78389,2,8808,540
78390,1,9206,614
78391,3,6488,943
78392,1,1472,1686
78393,1,8352,524
78394,3,1898,621
78395,3,3235,574
78396,4,8652,1015
78397,3,5228,1943
78398,3,5801,696
78399,1,4113,1355
78400,4,940,669
78401,3,7315,1770
78402,4,2590,728
78403,2,6098,1791
78404,1,1630,827
78405,3,3517,403
78406,1,9888,1577
78407,3,7934,561
78408,4,1343,694
78409,4,8805,1727
78410,2,8789,1911
78411,2,8944,551
78412,3,2588,1001
78413,2,5288,1864
78414,4,1207,1542
78415,1,2884,652
78416,2,5486,859
78417,4,8427,729
78418,4,7626,725
78419,2,7659,377
78420,1,8647,1315
78421,3,8652,635
78422,2,6261,1963
78423,3,2841,1697
78424,2,7729,664
78425,1,4648,596
78426,1,6158,1323
78427,3,742,1661
78428,3,3683,912
78429,2,4645,1959
78430,3,3165,1669
78431,3,9226,1362
78432,3,4698,1411
78433,3,7042,842
78434,1,1355,1565
78435,1,7107,114
78436,4,5826,365
78437,3,7340,120
78438,1,1683,1732
78439,4,7237,870
78440,1,7750,436
78441,3,9076,798
78442,2,4555,563
78443,4,7572,352
78444,2,1340,1429
78445,3,6852,124
78446,1,4455,244
78447,1,1841,148
78448,4,5333,1362
78449,1,9180,1719
78450,2,9212,1300
78451,4,8367,1093
78452,2,5773,986
78453,2,5575,427
78454,4,1285,1369
78455,1,7648,1803
78456,2,4669,256
78457,3,4645,334
78458,4,3012,516
78459,3,5443,1097
78460,3,1326,110
78461,1,2658,1615
78462,3,4405,1920
78463,4,1131,772
78464,3,7840,1616
78465,1,1588,1447
78466,4,7152,1241
78467,1,9928,1511
78468,2,2375,456
78469,1,7025,569
78470,3,4703,109
78471,4,7098,777
78472,1,6478,1932
78473,1,5684,1783
78474,4,2737,1347
78475,4,7649,1187
78476,3,2247,1681
78477,2,409,899
78478,3,932,494
78479,2,443,721
78480,4,1603,1798
78481,1,4929,1284
78482,3,5844,897
78483,1,7712,476
78484,4,5000,1368
78485,1,6331,1279
78486,3,3414,590
78487,4,4053,685
78488,4,9092,687
78489,4,5835,128
78490,2,952,1037
78491,1,9643,1861
78492,3,8530,472
78493,1,3458,1590
78494,3,8149,894
78495,2,6108,1837
78496,1,4616,81
78497,2,2852,1277
78498,2,2871,1064
78499,1,2885,65
78500,1,9899,1574
78501,3,3933,1849
78502,2,2249,1658
78503,1,6131,796
78504,4,639,219
78505,3,9473,842
78506,1,399,1620
78507,4,3779,1007
78508,4,5651,1452
78509,1,5849,1754
78510,4,6522,455
78511,1,2180,771
78512,4,7484,735
78513,4,6374,1230
78514,3,1477,272
78515,4,1897,1890
78516,4,2599,1532
78517,3,9162,562
78518,1,239,1120
78519,4,3778,1736
78520,3,6208,1610
78521,1,5598,18
78522,4,1010,1827
78523,2,6618,951
78524,1,5099,315
78525,4,7520,190
78526,2,7578,488
78527,1,4261,1997
78528,2,9829,242
78529,1,8971,1519
78530,2,6197,1397
78531,1,4448,1861
78532,2,6652,226
78533,3,8751,303
78534,3,3652,838
78535,1,7237,261
78536,1,3379,1573
78537,3,7443,1596
78538,3,1774,1796
78539,2,6268,136
78540,2,7485,78
78541,1,6209,1572
78542,1,2898,1407
78543,2,8863,1583
78544,3,7751,1661
78545,3,9868,1624
78546,3,5855,1673
78547,4,272,755
78548,3,5433,351
78549,3,5762,889
78550,1,7336,1366
78551,4,995,995
78552,4,6193,1742
78553,1,904,81
78554,4,9667,1314
78555,1,8531,1388
78556,3,906,1795
78557,3,9457,1689
78558,3,5936,1607
78559,1,5783,521
78560,2,4119,1192
78561,4,3006,1417
78562,4,8470,235
78563,1,7909,1177
78564,1,4085,1030
78565,2,4779,559
78566,2,3083,1565
78567,3,5293,1069
78568,4,9859,1377
78569,2,5156,316
78570,1,6855,1547
78571,3,8410,1688
78572,4,539,503
78573,4,1346,849
78574,4,7281,1139
78575,4,4297,1978
78576,1,9897,420
78577,2,697,1471
78578,4,1177,1314
78579,2,7345,192
78580,1,7053,1925
78581,4,7744,867
78582,3,5451,1199
78583,3,7653,386
78584,2,215,822
78585,3,2052,132
78586,2,9161,111
78587,4,1840,1644
78588,3,2230,1205
78589,2,2998,546
78590,2,6305,891
78591,3,3945,482
78592,3,6727,1803
78593,1,3978,906
78594,3,7790,1053
78595,1,6901,1895
78596,2,3498,498
78597,1,3608,136
78598,4,8988,601
78599,2,2921,1216
78600,1,5137,512
78601,4,8888,704
78602,3,8259,774
78603,4,190,1855
78604,2,1721,747
78605,4,9354,458
78606,1,8423,1867
78607,3,5314,715
78608,1,1595,1376
78609,4,9372,756
78610,4,1328,121
78611,4,7864,131
78612,3,9888,1392
78613,3,7669,700
78614,1,2487,710
78615,4,6624,1660
78616,2,9563,175
78617,1,9688,1541
78618,2,1993,1134
78619,2,5976,535
78620,3,8735,1649
78621,4,7997,753
78622,1,2133,771
78623,3,7854,1437
78624,4,4919,702
78625,4,7832,1294
78626,2,5041,1116
78627,1,7150,579
78628,3,8768,514
78629,2,3139,1984
78630,4,9158,614
78631,2,8619,1214
78632,2,3448,1339
78633,3,2328,1792
78634,4,3529,1012
78635,2,3053,1966
78636,2,7029,385
78637,4,9383,341
78638,2,8821,228
78639,1,5242,1027
78640,3,6962,1101
78641,4,1496,487
78642,3,6793,1796
78643,1,1024,498
78644,2,9436,984
78645,2,6768,557
78646,4,6320,546
78647,3,7475,1047
78648,4,4014,902
78649,2,523,1785
78650,2,5568,1523
78651,4,6645,1591
78652,2,7110,1121
78653,2,3000,1277
78654,3,431,337
78655,4,3950,797
78656,2,2262,1972
78657,4,192,1935
78658,2,5768,1280
78659,4,1117,1385
78660,2,6149,349
78661,1,6096,1571
78662,3,703,1593
78663,3,2019,1506
78664,2,693,526
78665,1,814,772
78666,2,9478,1647
78667,2,5152,379
78668,1,1364,406
78669,4,1011,548
78670,2,485,533
78671,2,6155,800
78672,3,7144,1261
78673,3,944,696
78674,4,6838,99
78675,1,2914,1550
78676,2,2833,81
78677,2,8575,391
78678,4,9954,199
78679,1,7568,1981
78680,3,3654,1884
78681,4,5436,719
78682,4,3039,32
78683,3,7777,1397
78684,4,9632,199
78685,2,3759,992
78686,1,6934,1267
78687,4,1685,647
78688,3,8877,1119
78689,1,2672,944
78690,2,722,1717
78691,4,8950,1253
78692,3,4792,1065
78693,1,8252,648
78694,3,261,218
78695,1,5571,1152
78696,3,1168,1574
78697,2,2392,1377
78698,1,5263,475
78699,1,7737,130
78700,2,118,1340
78701,2,5072,177
78702,1,3000,1565
78703,4,3575,1555
78704,3,5998,1658
78705,3,3804,755
78706,2,4062,1160
78707,3,4102,1562
78708,3,8326,1343
78709,4,4107,421
78710,4,7082,1046
78711,4,8280,1806
78712,2,7603,1413
78713,1,2512,1452
78714,4,3318,730
78715,3,1342,1674
78716,1,118,468
78717,4,1604,491
78718,4,8871,61
78719,4,1183,1623
78720,2,6950,1656
78721,4,7523,1302
78722,3,9283,1198
78723,4,2259,324
78724,4,7687,10
78725,1,4987,249
78726,4,9011,628
78727,2,9142,1986
78728,2,379,952
78729,3,173,1837
78730,2,1866,1777
78731,1,4394,506
78732,2,5752,313
78733,3,2270,1922
78734,1,8720,322
78735,4,919,553
78736,1,9578,778
78737,4,7295,1378
78738,3,2416,1742
78739,3,6430,12
78740,1,214,155
78741,3,1095,428
78742,3,6738,1343
78743,2,7559,1893
78744,3,2151,735
78745,4,1658,1715
78746,2,4372,704
78747,2,9952,1941
78748,2,4271,1036
78749,3,7357,1697
78750,3,1063,1940
78751,4,7206,957
78752,4,1326,1415
78753,4,1749,18
78754,3,4382,1990
78755,1,7419,180
78756,4,4622,332
78757,1,8511,1737
78758,4,8468,15
78759,4,2084,1605
78760,3,3486,1267
78761,4,7591,636
78762,2,6619,571
78763,4,8835,579
78764,1,8869,736
78765,3,5314,225
78766,1,4216,1575
78767,1,4849,1831
78768,3,343,1445
78769,4,6406,425
78770,2,6194,313
78771,4,3321,66
78772,3,2308,1811
78773,4,2858,1759
78774,1,8134,671
78775,3,4857,1121
78776,4,5831,809
78777,4,7358,1247
78778,2,9678,834
78779,4,5513,949
78780,1,4142,895
78781,4,5246,182
78782,4,941,46
78783,2,2842,581
78784,3,7665,1550
78785,4,7712,1031
78786,1,3983,1045
78787,4,9550,1860
78788,2,7244,1207
78789,3,1803,1518
78790,2,1385,512
78791,2,6327,452
78792,3,3822,1657
78793,2,5991,980
78794,1,3150,85
78795,3,5440,1756
78796,3,5299,1429
78797,4,1801,877
78798,4,2432,1577
78799,4,3478,983
78800,2,4308,207
78801,2,9077,666
78802,1,9606,784
78803,1,2658,499
78804,3,8071,317
78805,3,2594,1359
78806,4,3897,212
78807,2,9396,149
78808,4,2237,1146
78809,4,7681,370
78810,3,766,1929
78811,1,8283,1045
78812,2,6266,129
78813,2,7131,1527
78814,4,3572,538
78815,1,579,351
78816,2,4072,273
78817,4,1051,1860
78818,4,9139,52
78819,1,260,1278
78820,3,280,1783
78821,1,9671,242
78822,4,4271,892
78823,4,9866,1990
78824,2,6293,1408
78825,2,2876,1242
78826,3,6855,607
78827,1,9802,1508
78828,1,6464,263
78829,2,5479,118
78830,2,6351,1753
78831,2,4664,554
78832,2,3740,130
78833,2,7963,152
78834,2,6958,225
78835,2,357,442
78836,4,4991,951
78837,1,8524,1547
78838,3,3003,1677
78839,3,1011,1555
78840,2,8114,981
78841,1,8437,1575
78842,3,5601,779
78843,2,132,417
78844,2,1612,1111
78845,4,1466,1199
78846,4,6371,1176
78847,1,5015,676
78848,3,9243,1600
78849,1,645,1739
78850,3,1041,1093
78851,4,5404,851
78852,3,7153,1099
78853,4,8221,1913
78854,2,7804,465
78855,3,2068,898
78856,1,2008,539
78857,2,6491,1431
78858,2,5216,1542
78859,1,2744,1201
78860,3,3559,1425
78861,3,3497,616
78862,4,6740,1657
78863,3,114,1924
78864,3,7455,840
78865,3,2112,1214
78866,2,6409,1569
78867,2,3168,1265
78868,3,8683,1709
78869,4,5662,1182
78870,1,9754,1257
78871,3,4718,640
78872,4,2597,278
78873,4,4396,101
78874,2,1231,1219
78875,3,3553,383
78876,3,628,1230
78877,3,4372,1373
78878,1,8762,868
78879,3,9441,1594
78880,1,3373,699
78881,1,4512,883
78882,1,6976,1716
78883,2,7108,750
78884,3,229,157
78885,1,1882,311
78886,1,6602,509
78887,2,6565,361
78888,3,6286,91
78889,1,3006,105
78890,2,6754,689
78891,2,6917,1490
78892,3,2621,294
78893,3,8075,1275
78894,3,2077,1545
78895,4,5920,24
78896,3,942,36
78897,3,7749,351
78898,4,6535,394
78899,1,4954,1159
78900,4,4600,500
78901,4,929,1671
78902,4,5165,906
78903,2,8221,1147
78904,3,2078,215
78905,1,9487,29
78906,2,8969,1358
78907,4,1985,937
78908,4,6834,701
78909,1,5638,1088
78910,1,9832,1538
78911,4,418,556
78912,3,9293,578
78913,3,9218,119
78914,2,1967,178
78915,1,9010,1146
78916,4,4813,941
78917,1,2119,1176
78918,1,234,1602
78919,2,2846,1895
78920,3,7288,102
78921,1,9656,1934
78922,2,511,1117
78923,2,6859,1988
78924,4,4448,884
78925,2,1217,509
78926,2,7596,1018
78927,1,6151,297
78928,2,7463,758
78929,4,8209,979
78930,3,6369,432
78931,1,4152,314
78932,3,2009,1877
78933,4,1009,931
78934,4,6438,671
78935,1,3059,939
78936,2,4245,1571
78937,4,721,1683
78938,4,1642,831
78939,3,3507,992
78940,1,1320,772
78941,3,6785,675
78942,1,7612,1619
78943,3,857,607
78944,4,9728,289
78945,2,9525,1211
78946,3,9016,1383
78947,3,7363,812
78948,4,9837,1234
78949,1,9140,1631
78950,3,9285,904
78951,2,7083,1920
78952,2,4316,1544
78953,1,133,368
78954,4,3255,245
78955,2,3555,1783
78956,2,8156,599
78957,1,1516,205
78958,1,3326,985
78959,4,2234,1159
78960,2,924,957
78961,1,2020,1900
78962,1,5789,137
78963,1,1051,1671
78964,4,9566,121
78965,3,9035,1651
78966,4,503,1920
78967,3,3145,602
78968,4,2370,857
78969,4,2302,984
78970,1,1086,1539
78971,1,4989,1331
78972,4,9353,565
78973,3,8723,1445
78974,1,3638,1467
78975,2,1620,1274
78976,2,1398,1195
78977,4,7200,413
78978,2,3448,442
78979,4,6556,1520
78980,3,2370,1019
78981,2,2535,562
78982,4,5479,337
78983,2,239,844
78984,2,3023,139
78985,3,9972,1083
78986,4,9452,1173
78987,2,3140,175
78988,4,7644,694
78989,2,604,262
78990,3,8780,1323
78991,1,1072,126
78992,4,9168,50
78993,2,3109,191
78994,2,5708,836
78995,1,758,1837
78996,1,1174,1593
78997,4,2634,1847
78998,4,4948,1950
78999,1,3845,314
79000,2,4113,990
79001,3,6107,65
79002,1,8798,1484
79003,4,6133,1273
79004,2,2650,989
79005,1,8676,1922
79006,1,4458,1250
79007,1,3100,264
79008,4,5657,1707
79009,3,7221,1299
79010,2,4917,555
79011,3,5585,344
79012,1,5992,1811
79013,3,1259,475
79014,1,342,188
79015,1,1494,1927
79016,2,8132,517
79017,2,2236,62
79018,1,5878,659
79019,3,3870,1520
79020,2,1685,845
79021,3,4890,1396
79022,2,1391,1796
79023,3,262,1891
79024,4,2587,624
79025,4,9861,1213
79026,2,4617,922
79027,2,4597,1819
79028,3,7785,1044
79029,2,2812,674
79030,4,8095,833
79031,3,5219,1988
79032,2,2380,439
79033,2,1813,280
79034,2,8294,1964
79035,4,7526,941
79036,3,9682,983
79037,1,2488,854
79038,4,9336,981
79039,3,2118,1443
79040,3,841,561
79041,2,2690,1798
79042,1,6666,1296
79043,3,8602,1667
79044,3,5132,472
79045,1,7658,1518
79046,3,2888,386
79047,4,9637,962
79048,1,5281,157
79049,4,1359,1871
79050,4,9364,1781
79051,4,7292,1602
79052,2,4039,484
79053,3,4396,781
79054,1,1484,1023
79055,2,913,1631
79056,4,4476,1361
79057,3,4377,1886
79058,1,4272,765
79059,2,7261,1333
79060,1,8606,10
79061,4,9633,1176
79062,1,595,1949
79063,1,6033,173
79064,4,7007,1582
79065,3,3439,1496
79066,2,6046,317
79067,3,326,183
79068,3,7901,853
79069,4,4836,627
79070,4,3774,615
79071,2,1572,419
79072,3,7846,590
79073,3,934,1171
79074,2,9225,1729
79075,1,8286,1001
79076,4,2213,73
79077,1,4453,1616
79078,1,9154,1122
79079,2,8196,1385
79080,3,8798,939
79081,1,2447,1623
79082,2,2888,178
79083,3,7249,1984
79084,2,3897,507
79085,3,7776,983
79086,1,172,210
79087,4,4143,203
79088,1,7730,1776
79089,2,8726,1773
79090,1,3765,1951
79091,1,7048,1152
79092,4,6187,1430
79093,1,3469,510
79094,4,5068,1538
79095,1,1805,1463
79096,4,1674,1105
79097,4,7286,1212
79098,2,2544,1814
79099,1,5245,1716
79100,2,942,1492
79101,4,7465,1238
79102,3,9920,288
79103,2,2424,1897
79104,4,6743,488
79105,3,4273,1598
79106,3,1082,1309
79107,3,7685,1675
79108,1,5531,1757
79109,1,8494,1627
79110,1,3468,1474
79111,1,6522,1162
79112,2,9745,1158
79113,1,9653,149
79114,3,4843,736
79115,4,2450,868
79116,1,9535,130
79117,3,4142,757
79118,2,4548,1954
79119,4,6758,1656
79120,1,5055,1825
79121,4,6382,203
79122,4,7006,296
79123,1,4776,166
79124,1,4546,746
79125,1,6721,1154
79126,2,1897,388
79127,1,4120,73
79128,2,2837,202
79129,4,9909,1861
79130,3,4219,1739
79131,1,187,281
79132,4,2710,163
79133,3,9265,148
79134,4,8023,45
79135,2,9505,410
79136,4,7808,844
79137,3,319,831
79138,2,9209,1262
79139,3,5590,1273
79140,2,4513,726
79141,3,9999,306
79142,1,8727,1052
79143,2,8782,225
79144,4,132,649
79145,3,157,1338
79146,1,822,1869
79147,3,4724,1009
79148,1,1082,39
79149,1,2576,1945
79150,4,2970,32
79151,3,4606,208
79152,3,5761,557
79153,4,8170,1947
79154,4,1329,1731
79155,3,4278,816
79156,2,4001,1711
79157,2,2856,1603
79158,3,6900,1811
79159,2,9339,1039
79160,4,1890,240
79161,3,8645,880
79162,1,3542,1387
79163,4,917,580
79164,3,9275,1868
79165,3,4105,1143
79166,4,6242,1529
79167,1,8905,593
79168,2,5494,43
79169,3,5159,433
79170,3,6814,359
79171,3,4077,430
79172,3,7592,828
79173,2,6319,16
79174,3,8757,1090
79175,1,2092,1025
79176,1,7930,63
79177,3,5611,1898
79178,4,3913,147
79179,1,8950,1326
79180,2,477,1785
79181,1,3719,1286
79182,4,6237,1096
79183,4,3877,1925
79184,4,6429,541
79185,2,5205,1344
79186,1,1264,423
79187,2,9310,1053
79188,1,6823,548
79189,1,502,728
79190,4,276,1477
79191,1,438,1100
79192,4,1071,557
79193,2,9929,667
79194,3,4011,1927
79195,4,9755,875
79196,3,8638,1271
79197,3,6105,1215
79198,2,2753,832
79199,4,9368,1038
79200,2,718,276
79201,2,3424,1668
79202,3,7635,1844
79203,4,2808,336
79204,2,6966,914
79205,3,7488,109
79206,1,1636,512
79207,1,3868,133
79208,4,332,1260
79209,4,1194,570
79210,4,7412,1821
79211,4,2269,596
79212,2,9314,246
79213,3,8364,26
79214,3,918,1415
79215,4,8352,321
79216,2,2539,1915
79217,2,3227,1730
79218,4,3681,1987
79219,1,8942,1724
79220,4,6908,1793
79221,3,9361,213
79222,3,9919,878
79223,3,7554,1403
79224,2,2327,363
79225,2,6591,348
79226,1,6863,1725
79227,2,6640,994
79228,1,1813,1134
79229,4,9635,818
79230,3,1122,1501
79231,2,3793,1101
79232,2,1345,924
79233,4,5794,1795
79234,1,7255,1242
79235,4,2273,307
79236,2,5297,2000
79237,4,1103,44
79238,1,7839,1390
79239,2,1555,608
79240,3,9609,624
79241,3,4512,135
79242,2,6668,151
79243,1,7467,1895
79244,3,4958,1854
79245,2,9518,583
79246,2,5484,953
79247,4,1575,812
79248,1,2903,242
79249,3,139,1026
79250,1,5167,308
79251,4,6175,1667
79252,1,9629,1385
79253,1,527,232
79254,4,2608,796
79255,4,901,1681
79256,1,6871,1376
79257,2,7040,1456
79258,1,2229,98
79259,3,5307,679
79260,3,7755,829
79261,2,4274,319
79262,2,8512,77
79263,4,5927,1474
79264,2,8843,1982
79265,4,841,252
79266,3,1082,1342
