customer_id,gender,age,customer_segment
44703,F,66,Premium
44704,M,24,Youth
44705,M,20,Premium
44706,F,47,Family
44707,F,47,Premium
44708,F,69,Youth
44709,M,59,Premium
44710,M,24,Youth
44711,M,61,Premium
44712,F,34,Enterprise
44713,F,61,Youth
44714,M,32,Premium
44715,M,34,Premium
44716,M,37,Youth
44717,M,32,Family
44718,F,50,Youth
44719,F,56,Premium
44720,M,53,Premium
44721,M,44,Premium
44722,M,49,Enterprise
44723,M,50,Youth
44724,M,65,Enterprise
44725,M,26,Family
44726,F,28,Youth
44727,M,51,Enterprise
44728,F,25,Family
44729,F,22,Enterprise
44730,M,63,Youth
44731,F,34,Premium
44732,M,26,Youth
44733,F,46,Youth
44734,F,30,Youth
44735,F,63,Premium
44736,M,43,Enterprise
44737,M,24,Family
44738,M,44,Youth
44739,F,59,Premium
44740,M,39,Premium
44741,F,44,Family
44742,M,52,Youth
44743,M,65,Family
44744,F,23,Family
44745,F,20,Enterprise
44746,F,28,Youth
44747,M,65,Family
44748,M,60,Youth
44749,F,59,Premium
44750,M,63,Enterprise
44751,M,21,Family
44752,M,59,Family
44753,F,63,Youth
44754,M,65,Premium
44755,M,26,Premium
44756,F,21,Youth
44757,F,67,Family
44758,M,24,Family
44759,M,18,Premium
44760,F,34,Youth
44761,M,58,Youth
44762,F,26,Premium
44763,F,42,Premium
44764,F,54,Enterprise
44765,F,24,Enterprise
44766,F,41,Enterprise
44767,F,62,Youth
44768,F,29,Youth
44769,F,26,Family
44770,F,57,Premium
44771,F,70,Youth
44772,F,49,Premium
44773,F,67,Family
44774,M,42,Youth
44775,M,52,Youth
44776,M,46,Family
44777,F,58,Family
44778,M,19,Enterprise
44779,M,66,Youth
44780,F,50,Family
44781,F,47,Premium
44782,F,36,Enterprise
44783,F,51,Youth
44784,M,27,Youth
44785,M,20,Enterprise
44786,M,21,Family
44787,M,33,Youth
44788,F,19,Enterprise
44789,M,48,Family
44790,M,55,Premium
44791,M,28,Youth
44792,F,63,Youth
44793,M,24,Enterprise
44794,F,54,Family
44795,M,31,Youth
44796,M,49,Premium
44797,F,46,Premium
44798,M,33,Premium
44799,M,34,Youth
44800,F,20,Youth
44801,F,50,Premium
44802,F,22,Enterprise
44803,F,54,Youth
44804,F,42,Premium
44805,M,55,Premium
44806,M,40,Youth
44807,M,49,Family
44808,M,48,Youth
44809,M,33,Youth
44810,F,37,Family
44811,M,49,Enterprise
44812,M,37,Youth
44813,M,69,Premium
44814,M,58,Enterprise
44815,F,61,Youth
44816,F,27,Premium
44817,F,48,Enterprise
44818,M,53,Family
44819,M,69,Youth
44820,M,43,Youth
44821,F,35,Enterprise
44822,F,66,Enterprise
44823,F,30,Family
44824,M,61,Family
44825,F,69,Enterprise
44826,M,69,Youth
44827,F,37,Premium
44828,F,26,Family
44829,F,49,Youth
44830,M,39,Youth
44831,M,26,Premium
44832,F,53,Enterprise
44833,M,59,Premium
44834,M,57,Enterprise
44835,F,58,Family
44836,F,24,Enterprise
44837,M,23,Family
44838,M,62,Youth
44839,F,21,Youth
44840,F,63,Family
44841,F,49,Youth
44842,F,19,Premium
44843,F,50,Family
44844,F,69,Premium
44845,M,42,Enterprise
44846,F,68,Family
44847,M,51,Enterprise
44848,F,41,Youth
44849,F,23,Premium
44850,M,53,Youth
44851,F,63,Youth
44852,M,34,Youth
44853,M,27,Family
44854,M,69,Youth
44855,F,30,Youth
44856,F,58,Premium
44857,F,25,Youth
44858,M,22,Premium
44859,F,38,Enterprise
44860,M,47,Youth
44861,F,43,Youth
44862,F,63,Premium
44863,F,40,Enterprise
44864,M,22,Premium
44865,F,36,Family
44866,M,29,Youth
44867,F,55,Enterprise
44868,M,62,Enterprise
44869,M,29,Premium
44870,F,23,Family
44871,F,69,Premium
44872,M,21,Family
44873,F,22,Enterprise
44874,F,65,Youth
44875,M,29,Youth
44876,F,52,Premium
44877,F,44,Youth
44878,M,42,Family
44879,M,65,Family
44880,F,27,Family
44881,M,26,Youth
44882,F,27,Family
44883,M,21,Youth
44884,M,33,Premium
44885,M,42,Youth
44886,F,54,Enterprise
44887,M,47,Enterprise
44888,F,62,Premium
44889,F,37,Premium
44890,M,54,Premium
44891,M,50,Premium
44892,M,27,Family
44893,F,53,Premium
44894,M,49,Youth
44895,F,59,Youth
44896,M,39,Enterprise
44897,F,46,Family
44898,F,69,Family
44899,F,25,Enterprise
44900,M,29,Premium
44901,F,29,Premium
44902,M,34,Youth
44903,M,48,Family
44904,M,45,Family
44905,M,18,Premium
44906,M,24,Premium
44907,M,37,Family
44908,M,68,Premium
44909,F,45,Enterprise
44910,M,33,Youth
44911,M,59,Youth
44912,F,63,Youth
44913,F,35,Enterprise
44914,M,34,Premium
44915,F,69,Premium
44916,M,51,Enterprise
44917,M,56,Premium
44918,F,28,Enterprise
44919,M,41,Premium
44920,M,67,Family
44921,F,30,Enterprise
44922,F,64,Premium
44923,M,54,Enterprise
44924,F,57,Family
44925,M,45,Enterprise
44926,M,26,Premium
44927,M,23,Family
44928,M,68,Premium
44929,M,67,Family
44930,M,51,Youth
44931,F,70,Premium
44932,M,48,Premium
44933,F,40,Premium
44934,F,55,Enterprise
44935,F,52,Enterprise
44936,M,57,Enterprise
44937,M,44,Premium
44938,M,28,Premium
44939,F,43,Family
44940,F,70,Youth
44941,F,58,Family
44942,M,69,Premium
44943,F,48,Premium
44944,F,25,Youth
44945,F,26,Enterprise
44946,M,42,Family
44947,F,26,Enterprise
44948,M,36,Youth
44949,M,60,Enterprise
44950,F,29,Enterprise
44951,M,18,Family
44952,M,54,Family
44953,M,18,Family
44954,M,53,Youth
44955,M,67,Premium
44956,F,39,Premium
44957,F,59,Premium
44958,F,45,Family
44959,F,58,Premium
44960,M,47,Family
44961,M,42,Enterprise
44962,M,41,Family
44963,F,44,Family
44964,F,48,Youth
44965,F,34,Enterprise
44966,F,46,Enterprise
44967,F,29,Premium
44968,M,56,Premium
44969,F,63,Family
44970,F,32,Enterprise
44971,F,63,Premium
44972,M,21,Youth
44973,M,18,Enterprise
44974,M,67,Family
44975,F,70,Family
44976,M,47,Enterprise
44977,F,21,Premium
44978,M,21,Youth
44979,M,39,Premium
44980,F,37,Premium
44981,M,30,Family
44982,M,62,Youth
44983,M,65,Enterprise
44984,F,32,Premium
44985,M,50,Enterprise
44986,F,40,Family
44987,F,54,Premium
44988,F,29,Family
44989,M,67,Youth
44990,M,52,Premium
44991,M,56,Youth
44992,F,60,Family
44993,M,59,Premium
44994,M,25,Youth
44995,M,49,Family
44996,F,24,Premium
44997,M,35,Enterprise
44998,F,60,Premium
44999,F,51,Premium
45000,M,31,Youth
45001,F,33,Enterprise
45002,M,56,Premium
45003,F,64,Youth
45004,F,61,Youth
45005,M,57,Family
45006,F,27,Enterprise
45007,M,23,Enterprise
45008,F,57,Youth
45009,F,67,Family
45010,M,22,Youth
45011,F,69,Premium
45012,M,30,Family
45013,F,35,Enterprise
45014,M,65,Youth
45015,F,19,Enterprise
45016,F,36,Youth
45017,F,25,Enterprise
45018,F,38,Premium
45019,M,37,Family
45020,M,39,Enterprise
45021,M,54,Youth
45022,M,65,Family
45023,M,40,Enterprise
45024,F,59,Enterprise
45025,F,59,Youth
45026,M,39,Youth
45027,F,28,Family
45028,F,60,Youth
45029,M,53,Family
45030,F,50,Enterprise
45031,M,60,Youth
45032,M,34,Premium
45033,M,47,Premium
45034,F,35,Youth
45035,M,38,Enterprise
45036,M,50,Youth
45037,M,58,Youth
45038,M,34,Premium
45039,M,19,Youth
45040,M,25,Premium
45041,F,42,Premium
45042,M,67,Enterprise
45043,M,30,Youth
45044,M,36,Family
45045,M,28,Youth
45046,M,18,Premium
45047,F,67,Youth
45048,F,62,Family
45049,M,26,Premium
45050,F,22,Premium
45051,M,61,Family
45052,F,68,Premium
45053,F,39,Family
45054,F,40,Premium
45055,F,57,Family
45056,M,53,Youth
45057,F,60,Youth
45058,F,64,Youth
45059,M,21,Youth
45060,M,57,Family
45061,F,26,Enterprise
45062,M,56,Youth
45063,F,43,Youth
45064,F,22,Youth
45065,M,64,Family
45066,M,48,Enterprise
45067,F,48,Family
45068,M,52,Youth
45069,F,47,Youth
45070,F,48,Premium
45071,F,41,Family
45072,F,21,Youth
45073,F,24,Family
45074,M,51,Premium
45075,F,53,Youth
45076,F,22,Family
45077,M,29,Family
45078,M,28,Family
45079,F,25,Youth
45080,M,54,Premium
45081,F,45,Enterprise
45082,F,18,Youth
45083,M,55,Premium
45084,M,60,Enterprise
45085,F,31,Family
45086,M,66,Enterprise
45087,M,32,Premium
45088,F,55,Enterprise
45089,M,43,Youth
45090,F,38,Enterprise
45091,M,68,Family
45092,M,63,Youth
45093,F,68,Premium
45094,F,60,Youth
45095,F,36,Family
45096,F,39,Enterprise
45097,M,35,Enterprise
45098,F,62,Youth
45099,M,60,Premium
45100,F,65,Family
45101,F,67,Youth
45102,M,65,Premium
45103,M,68,Family
45104,F,25,Youth
45105,M,58,Premium
45106,F,47,Enterprise
45107,F,68,Enterprise
45108,M,56,Youth
45109,M,52,Youth
45110,F,57,Youth
45111,F,45,Youth
45112,M,64,Premium
45113,F,30,Premium
45114,M,18,Enterprise
45115,M,26,Youth
45116,M,70,Family
45117,M,42,Premium
45118,F,26,Enterprise
45119,F,33,Youth
45120,M,58,Youth
45121,F,53,Youth
45122,F,20,Youth
45123,M,68,Enterprise
45124,F,19,Premium
45125,M,38,Premium
45126,M,56,Enterprise
45127,M,20,Premium
45128,M,51,Youth
45129,M,58,Enterprise
45130,M,62,Family
45131,M,28,Enterprise
45132,F,58,Family
45133,M,32,Enterprise
45134,F,59,Youth
45135,M,18,Family
45136,M,63,Youth
45137,M,22,Youth
45138,M,43,Premium
45139,M,62,Youth
45140,M,54,Premium
45141,F,57,Family
45142,M,66,Family
45143,F,19,Enterprise
45144,M,27,Family
45145,M,34,Youth
45146,F,35,Premium
45147,F,60,Family
45148,M,49,Enterprise
45149,M,20,Premium
45150,F,25,Enterprise
45151,M,56,Youth
45152,M,21,Premium
45153,F,56,Enterprise
45154,F,39,Family
45155,M,26,Enterprise
45156,M,44,Premium
45157,F,64,Family
45158,F,33,Premium
45159,F,22,Youth
45160,F,68,Family
45161,F,51,Enterprise
45162,F,48,Premium
45163,F,32,Family
45164,F,53,Youth
45165,F,47,Youth
45166,M,24,Youth
45167,F,24,Family
45168,M,20,Enterprise
45169,M,33,Youth
45170,F,46,Premium
45171,F,28,Family
45172,M,28,Youth
45173,F,35,Premium
45174,M,44,Enterprise
45175,F,58,Enterprise
45176,M,66,Premium
45177,F,66,Enterprise
45178,M,64,Family
45179,F,59,Family
45180,M,45,Youth
45181,M,70,Enterprise
45182,F,31,Youth
45183,M,19,Enterprise
45184,M,32,Youth
45185,F,22,Enterprise
45186,M,24,Enterprise
45187,M,36,Youth
45188,M,29,Youth
45189,F,44,Family
45190,F,57,Premium
45191,F,65,Enterprise
45192,F,30,Premium
45193,M,47,Premium
45194,F,33,Youth
45195,F,59,Premium
45196,M,32,Youth
45197,M,67,Premium
45198,F,23,Youth
45199,M,33,Family
45200,M,55,Premium
45201,M,61,Enterprise
45202,F,29,Enterprise
45203,M,41,Family
45204,M,50,Premium
45205,M,52,Youth
45206,F,59,Enterprise
45207,M,35,Youth
45208,F,34,Family
45209,M,61,Premium
45210,F,51,Premium
45211,F,34,Family
45212,F,21,Youth
45213,M,25,Premium
45214,M,66,Enterprise
45215,M,43,Premium
45216,F,42,Premium
45217,F,54,Premium
45218,M,70,Youth
45219,F,23,Family
45220,F,69,Youth
45221,M,27,Youth
45222,M,38,Family
45223,F,40,Youth
45224,F,66,Enterprise
45225,M,54,Premium
45226,F,19,Youth
45227,M,66,Youth
45228,M,67,Family
45229,M,57,Family
45230,M,49,Family
45231,M,31,Premium
45232,F,44,Enterprise
45233,F,28,Enterprise
45234,M,56,Premium
45235,F,58,Youth
45236,M,54,Family
45237,F,44,Enterprise
45238,F,37,Family
45239,F,40,Premium
45240,M,36,Premium
45241,F,60,Family
45242,F,27,Youth
45243,F,54,Family
45244,F,19,Family
45245,M,52,Family
45246,M,49,Premium
45247,F,58,Family
45248,M,51,Premium
45249,F,30,Enterprise
45250,F,34,Premium
45251,M,43,Family
45252,F,39,Youth
45253,M,36,Enterprise
45254,M,67,Family
45255,M,42,Premium
45256,F,33,Family
45257,M,65,Family
45258,F,38,Premium
45259,M,67,Family
45260,M,20,Premium
45261,F,69,Enterprise
45262,M,34,Premium
45263,F,46,Premium
45264,F,39,Premium
45265,F,62,Youth
45266,M,62,Family
45267,F,38,Enterprise
45268,M,50,Youth
45269,F,38,Premium
45270,M,25,Family
45271,F,68,Enterprise
45272,M,48,Enterprise
45273,F,24,Youth
45274,F,59,Family
45275,M,23,Premium
45276,M,35,Enterprise
45277,F,38,Family
45278,F,37,Family
45279,F,44,Premium
45280,F,64,Enterprise
45281,F,46,Family
45282,F,54,Family
45283,F,60,Enterprise
45284,M,30,Enterprise
45285,F,32,Youth
45286,F,32,Youth
45287,M,46,Family
45288,F,37,Youth
45289,F,22,Youth
45290,M,39,Family
45291,M,42,Youth
45292,F,27,Enterprise
45293,M,35,Enterprise
45294,M,27,Family
45295,M,59,Youth
45296,M,66,Premium
45297,F,23,Enterprise
45298,M,54,Youth
45299,F,44,Enterprise
45300,F,42,Youth
45301,F,22,Premium
45302,F,49,Family
45303,F,59,Youth
45304,M,29,Family
45305,F,43,Family
45306,M,33,Premium
45307,M,33,Enterprise
45308,M,54,Premium
45309,M,22,Premium
45310,M,51,Enterprise
45311,F,19,Premium
45312,F,66,Youth
45313,M,60,Premium
45314,M,37,Family
45315,F,27,Premium
45316,M,62,Youth
45317,M,38,Family
45318,F,46,Family
45319,M,39,Youth
45320,M,42,Family
45321,M,21,Enterprise
45322,F,63,Enterprise
45323,F,50,Youth
45324,F,22,Enterprise
45325,F,42,Youth
45326,M,20,Premium
45327,F,69,Family
45328,F,49,Youth
45329,F,30,Premium
45330,M,35,Family
45331,M,23,Enterprise
45332,M,50,Enterprise
45333,F,60,Enterprise
45334,F,40,Youth
45335,M,35,Family
45336,M,63,Enterprise
45337,M,35,Premium
45338,F,25,Premium
45339,F,54,Premium
45340,F,68,Enterprise
45341,F,23,Premium
45342,M,65,Premium
45343,F,47,Premium
45344,M,33,Premium
45345,F,47,Youth
45346,M,54,Premium
45347,F,36,Youth
45348,F,62,Enterprise
45349,M,41,Youth
45350,M,47,Enterprise
45351,F,58,Family
45352,F,28,Premium
45353,F,39,Enterprise
45354,M,21,Premium
45355,F,24,Premium
45356,M,40,Family
45357,F,21,Youth
45358,F,44,Premium
45359,F,53,Youth
45360,M,24,Youth
45361,F,27,Family
45362,M,36,Youth
45363,F,23,Family
45364,F,50,Premium
45365,M,60,Youth
45366,M,51,Family
45367,F,54,Family
45368,M,29,Premium
45369,F,50,Enterprise
45370,M,44,Youth
45371,F,30,Enterprise
45372,F,34,Family
45373,F,19,Premium
45374,F,34,Youth
45375,M,52,Enterprise
45376,M,43,Youth
45377,F,30,Youth
45378,M,67,Premium
45379,F,21,Premium
45380,F,26,Family
45381,F,60,Family
45382,F,33,Youth
45383,M,50,Premium
45384,F,33,Family
45385,M,21,Family
45386,F,35,Family
45387,F,23,Youth
45388,F,33,Youth
45389,M,64,Premium
45390,F,66,Premium
45391,F,20,Enterprise
45392,F,60,Family
45393,F,52,Youth
45394,F,25,Premium
45395,M,29,Youth
45396,F,31,Enterprise
45397,F,46,Premium
45398,F,67,Youth
45399,M,42,Premium
45400,F,27,Premium
45401,M,54,Premium
45402,M,52,Enterprise
45403,M,22,Enterprise
45404,F,45,Premium
45405,M,37,Enterprise
45406,M,65,Youth
45407,F,26,Family
45408,M,57,Enterprise
45409,F,55,Youth
45410,M,19,Premium
45411,M,22,Family
45412,F,47,Family
45413,F,55,Premium
45414,M,48,Enterprise
45415,F,37,Premium
45416,F,40,Youth
45417,M,70,Enterprise
45418,M,29,Youth
45419,M,70,Youth
45420,F,31,Enterprise
45421,M,66,Enterprise
45422,M,41,Premium
45423,M,34,Youth
45424,F,69,Youth
45425,F,65,Premium
45426,M,38,Youth
45427,F,48,Premium
45428,F,63,Enterprise
45429,F,46,Enterprise
45430,M,39,Youth
45431,F,64,Premium
45432,M,67,Premium
45433,M,31,Family
45434,F,30,Enterprise
45435,F,32,Youth
45436,F,56,Family
45437,M,70,Enterprise
45438,M,19,Youth
45439,M,58,Enterprise
45440,F,54,Family
45441,M,49,Youth
45442,M,34,Premium
45443,F,21,Youth
45444,F,61,Youth
45445,M,57,Youth
45446,F,40,Premium
45447,M,28,Enterprise
45448,M,66,Youth
45449,F,19,Premium
45450,F,33,Family
45451,M,34,Family
45452,M,26,Enterprise
45453,F,36,Premium
45454,F,41,Youth
45455,F,31,Premium
45456,M,37,Youth
45457,F,68,Enterprise
45458,F,22,Youth
45459,F,63,Family
45460,F,24,Premium
45461,F,18,Enterprise
45462,M,31,Enterprise
45463,F,70,Enterprise
45464,M,61,Enterprise
45465,M,60,Family
45466,M,42,Enterprise
45467,F,46,Enterprise
45468,F,29,Enterprise
45469,M,37,Family
45470,F,53,Premium
45471,M,51,Premium
45472,M,46,Family
45473,F,65,Family
45474,M,65,Youth
45475,M,43,Youth
45476,F,27,Enterprise
45477,M,60,Youth
45478,F,44,Premium
45479,F,44,Family
45480,M,25,Youth
45481,F,49,Enterprise
45482,M,38,Family
45483,M,43,Family
45484,M,36,Enterprise
45485,F,68,Enterprise
45486,M,45,Enterprise
45487,M,42,Premium
45488,M,45,Enterprise
45489,M,41,Premium
45490,F,28,Youth
45491,F,68,Premium
45492,F,67,Enterprise
45493,F,19,Youth
45494,F,22,Enterprise
45495,M,32,Enterprise
45496,M,34,Premium
45497,F,51,Premium
45498,F,20,Youth
45499,M,64,Enterprise
45500,M,45,Premium
45501,M,48,Premium
45502,F,56,Premium
45503,M,55,Premium
45504,M,62,Premium
45505,F,69,Family
45506,M,57,Premium
45507,M,56,Premium
45508,F,47,Enterprise
45509,M,25,Enterprise
45510,M,20,Premium
45511,M,57,Enterprise
45512,F,70,Family
45513,M,42,Premium
45514,F,36,Enterprise
45515,F,49,Enterprise
45516,M,39,Premium
45517,M,27,Enterprise
45518,M,69,Enterprise
45519,F,46,Family
45520,M,42,Enterprise
45521,F,67,Family
45522,F,39,Premium
45523,M,18,Premium
45524,F,23,Premium
45525,F,45,Family
45526,F,62,Premium
45527,F,28,Enterprise
45528,F,56,Premium
45529,F,61,Youth
45530,F,62,Enterprise
45531,M,63,Enterprise
45532,F,41,Enterprise
45533,F,26,Youth
45534,M,45,Family
45535,M,34,Premium
45536,F,18,Premium
45537,M,59,Premium
45538,F,30,Enterprise
45539,F,35,Enterprise
45540,F,31,Youth
45541,F,61,Enterprise
45542,F,54,Enterprise
45543,M,38,Youth
45544,M,57,Family
45545,M,62,Premium
45546,F,35,Premium
45547,F,39,Youth
45548,M,48,Family
45549,M,66,Enterprise
45550,F,18,Family
45551,M,20,Youth
45552,M,51,Enterprise
45553,M,20,Family
45554,F,36,Youth
45555,M,36,Family
45556,M,62,Family
45557,F,42,Enterprise
45558,M,41,Enterprise
45559,F,20,Enterprise
45560,F,65,Premium
45561,F,66,Family
45562,M,51,Family
45563,F,62,Family
45564,F,62,Youth
45565,M,53,Premium
45566,M,21,Enterprise
45567,F,33,Youth
45568,M,69,Youth
45569,M,23,Premium
45570,F,26,Youth
45571,F,61,Youth
45572,M,52,Family
45573,F,47,Premium
45574,F,37,Premium
45575,M,62,Premium
45576,F,33,Enterprise
45577,M,51,Premium
45578,F,57,Family
45579,F,35,Enterprise
45580,M,46,Youth
45581,F,28,Premium
45582,F,51,Enterprise
45583,M,64,Premium
45584,F,68,Family
45585,M,59,Family
45586,F,37,Youth
45587,F,55,Family
45588,F,40,Youth
45589,F,22,Youth
45590,M,42,Family
45591,F,20,Youth
45592,M,53,Youth
45593,F,29,Premium
45594,F,36,Premium
45595,F,55,Premium
45596,F,66,Family
45597,M,31,Enterprise
45598,M,52,Youth
45599,F,46,Premium
45600,M,18,Youth
45601,M,19,Enterprise
45602,F,67,Premium
45603,M,59,Youth
45604,M,68,Enterprise
45605,F,31,Enterprise
45606,F,48,Youth
45607,F,49,Youth
45608,F,28,Premium
45609,M,26,Family
45610,M,51,Enterprise
45611,F,58,Family
45612,M,55,Youth
45613,F,34,Premium
45614,F,49,Youth
45615,M,56,Youth
45616,F,49,Youth
45617,M,68,Family
45618,M,28,Premium
45619,M,37,Family
45620,F,52,Premium
45621,M,66,Youth
45622,F,35,Youth
45623,M,45,Enterprise
45624,M,47,Enterprise
45625,M,53,Youth
45626,M,46,Premium
45627,F,49,Premium
45628,F,60,Family
45629,F,38,Enterprise
45630,F,65,Youth
45631,F,38,Family
45632,M,54,Premium
45633,F,65,Premium
45634,F,37,Premium
45635,M,36,Premium
45636,M,47,Premium
45637,M,28,Youth
45638,F,32,Premium
45639,M,49,Youth
45640,F,31,Premium
45641,M,57,Enterprise
45642,F,32,Enterprise
45643,M,58,Premium
45644,M,59,Youth
45645,F,69,Enterprise
45646,F,54,Premium
45647,M,52,Premium
45648,F,48,Premium
45649,F,25,Premium
45650,M,36,Family
45651,F,55,Enterprise
45652,M,54,Family
45653,F,43,Family
45654,F,23,Family
45655,F,28,Youth
45656,F,60,Youth
45657,M,39,Family
45658,M,35,Family
45659,M,57,Premium
45660,M,51,Premium
45661,F,69,Family
45662,F,40,Family
45663,M,27,Family
45664,F,30,Youth
45665,F,43,Youth
45666,M,52,Enterprise
45667,F,48,Enterprise
45668,M,70,Youth
45669,F,28,Enterprise
45670,F,62,Family
45671,M,22,Family
45672,F,48,Family
45673,F,41,Enterprise
45674,M,64,Youth
45675,M,31,Family
45676,M,31,Premium
45677,F,51,Enterprise
45678,M,70,Youth
45679,M,34,Enterprise
45680,M,59,Family
45681,M,23,Youth
45682,M,37,Family
45683,F,65,Youth
45684,M,67,Youth
45685,M,58,Youth
45686,F,42,Youth
45687,M,57,Premium
45688,M,25,Youth
45689,F,60,Enterprise
45690,M,55,Premium
45691,F,41,Premium
45692,M,22,Family
45693,F,61,Premium
45694,F,55,Enterprise
45695,F,27,Youth
45696,F,44,Enterprise
45697,M,43,Enterprise
45698,F,70,Enterprise
45699,F,64,Premium
45700,M,28,Premium
45701,M,25,Enterprise
45702,F,29,Family
45703,M,62,Family
45704,M,40,Family
45705,M,18,Family
45706,F,51,Family
45707,M,62,Youth
45708,F,51,Youth
45709,M,25,Family
45710,F,45,Family
45711,F,67,Premium
45712,F,22,Premium
45713,F,54,Enterprise
45714,M,30,Youth
45715,M,34,Family
45716,M,65,Youth
45717,F,30,Enterprise
45718,M,26,Youth
45719,F,67,Youth
45720,M,22,Premium
45721,F,34,Youth
45722,M,62,Family
45723,M,24,Youth
45724,F,63,Enterprise
45725,F,41,Youth
45726,M,46,Youth
45727,M,22,Youth
45728,M,49,Enterprise
45729,M,21,Youth
45730,M,54,Youth
45731,F,25,Enterprise
45732,M,21,Family
45733,F,35,Enterprise
45734,M,61,Family
45735,M,28,Enterprise
45736,F,45,Premium
45737,F,25,Premium
45738,M,59,Enterprise
45739,M,58,Enterprise
45740,F,24,Youth
45741,F,42,Youth
45742,F,39,Premium
45743,F,34,Youth
45744,F,46,Premium
45745,F,63,Premium
45746,M,36,Premium
45747,M,24,Youth
45748,F,39,Premium
45749,F,51,Premium
45750,F,19,Enterprise
45751,M,42,Youth
45752,M,53,Premium
45753,F,30,Enterprise
45754,M,23,Family
45755,F,44,Premium
45756,M,48,Family
45757,F,59,Enterprise
45758,M,40,Family
45759,F,50,Premium
45760,M,66,Family
45761,F,70,Enterprise
45762,F,64,Premium
45763,M,25,Premium
45764,F,31,Enterprise
45765,M,57,Youth
45766,F,46,Premium
45767,M,25,Premium
45768,F,45,Enterprise
45769,M,18,Family
45770,M,70,Family
45771,F,65,Youth
45772,F,70,Enterprise
45773,F,59,Premium
45774,M,53,Premium
45775,M,48,Youth
45776,M,58,Enterprise
45777,F,42,Premium
45778,F,38,Enterprise
45779,M,37,Youth
45780,F,38,Youth
45781,M,66,Youth
45782,M,58,Premium
45783,F,36,Enterprise
45784,F,62,Premium
45785,F,37,Enterprise
45786,M,38,Youth
45787,M,64,Family
45788,M,58,Youth
45789,F,43,Premium
45790,F,33,Enterprise
45791,M,50,Enterprise
45792,M,38,Premium
45793,M,65,Enterprise
45794,F,37,Enterprise
45795,F,56,Premium
45796,M,21,Family
45797,M,34,Enterprise
45798,M,20,Enterprise
45799,F,66,Enterprise
45800,F,47,Enterprise
45801,F,64,Youth
45802,F,50,Youth
45803,M,66,Premium
45804,M,49,Premium
45805,M,47,Family
45806,M,34,Family
45807,M,21,Youth
45808,F,35,Premium
45809,F,46,Premium
45810,M,64,Enterprise
45811,M,54,Premium
45812,M,34,Enterprise
45813,F,36,Family
45814,F,24,Enterprise
45815,F,25,Youth
45816,M,41,Youth
45817,M,53,Family
45818,M,30,Enterprise
45819,F,62,Premium
45820,M,46,Family
45821,F,52,Youth
45822,M,19,Enterprise
45823,M,45,Youth
45824,F,59,Enterprise
45825,M,26,Premium
45826,M,55,Family
45827,M,60,Family
45828,F,60,Premium
45829,F,39,Youth
45830,M,54,Family
45831,M,58,Enterprise
45832,F,67,Premium
45833,F,23,Family
45834,F,40,Family
45835,M,18,Youth
45836,F,63,Enterprise
45837,F,66,Family
45838,F,34,Family
45839,F,70,Enterprise
45840,M,56,Premium
45841,M,37,Premium
45842,M,28,Youth
45843,F,66,Premium
45844,M,53,Enterprise
45845,M,34,Youth
45846,M,39,Youth
45847,M,24,Family
45848,M,50,Premium
45849,M,62,Premium
45850,M,53,Family
45851,M,19,Family
45852,M,55,Enterprise
45853,M,57,Premium
45854,F,36,Premium
45855,M,37,Enterprise
45856,M,23,Youth
45857,F,39,Family
45858,M,28,Premium
45859,M,29,Family
45860,M,32,Family
45861,F,58,Premium
45862,M,27,Youth
45863,M,66,Premium
45864,F,51,Premium
45865,M,25,Family
45866,F,43,Youth
45867,M,36,Family
45868,M,34,Premium
45869,M,67,Enterprise
45870,F,60,Enterprise
45871,M,60,Premium
45872,F,38,Family
45873,F,43,Youth
45874,M,30,Enterprise
45875,F,53,Enterprise
45876,M,31,Youth
45877,F,53,Family
45878,F,39,Enterprise
45879,F,44,Enterprise
45880,M,36,Youth
45881,M,45,Enterprise
45882,F,34,Enterprise
45883,F,51,Premium
45884,M,40,Family
45885,F,27,Enterprise
45886,F,19,Youth
45887,F,19,Premium
45888,M,56,Premium
45889,F,24,Premium
45890,F,40,Family
45891,F,25,Enterprise
45892,F,19,Youth
45893,M,42,Youth
45894,M,38,Premium
45895,M,39,Enterprise
45896,F,32,Premium
45897,M,29,Premium
45898,F,65,Enterprise
45899,M,27,Premium
45900,F,59,Enterprise
45901,M,51,Premium
45902,F,44,Premium
45903,M,37,Enterprise
45904,M,68,Family
45905,F,42,Youth
45906,M,21,Enterprise
45907,F,35,Enterprise
45908,F,62,Premium
45909,M,66,Enterprise
45910,M,43,Family
45911,F,35,Family
45912,M,29,Premium
45913,M,58,Premium
45914,M,66,Family
45915,M,43,Enterprise
45916,F,34,Premium
45917,M,56,Premium
45918,M,38,Premium
45919,M,43,Premium
45920,F,27,Youth
45921,M,70,Family
45922,M,65,Youth
45923,M,22,Premium
45924,M,66,Enterprise
45925,M,53,Premium
45926,F,62,Enterprise
45927,F,40,Premium
45928,F,53,Enterprise
45929,F,50,Family
45930,M,57,Family
45931,M,60,Premium
45932,M,22,Family
45933,M,54,Premium
45934,M,32,Premium
45935,F,66,Enterprise
45936,M,68,Youth
45937,M,33,Youth
45938,M,23,Enterprise
45939,M,33,Youth
45940,F,34,Premium
45941,M,54,Youth
45942,M,24,Premium
45943,M,21,Youth
45944,M,39,Youth
45945,F,34,Premium
